file,label,r,int,scenario,delay,seed,ill,attackavg,attack0,attack1,attack2,attack3,attack4,peakill,peaktime,vaccinesused,antiviralsused,pop0,pop1,pop2,pop3,pop4
sims/1/Summary4690,sims/1/config.la.1.3-het4-87,1.3,1,het4,1,-1,292816,0.0263983,0.0224035,0.0505646,0.0197583,0.0203948,0.014005,16520,178,2420617,0,724575,2460734,1406904,5215536,1284469
sims/1/Summary4691,sims/1/config.la.1.3-het4-85,1.3,1,het4,1,-1,174262,0.0157102,0.0128969,0.0299146,0.0116586,0.0123213,0.00825616,10827,178,2422325,0,726146,2461872,1410117,5213669,1280498
sims/1/Summary4692,sims/1/config.la.1.3-het4-89,1.3,1,het4,1,-1,263593,0.0237638,0.0204571,0.0452759,0.0177375,0.0184633,0.0125238,15678,178,2421479,0,725567,2461112,1411078,5211948,1282518
sims/1/Summary4693,sims/1/config.la.1.3-het4-88,1.3,1,het4,1,-1,206365,0.0186044,0.0153948,0.0356409,0.013906,0.0144724,0.00969003,12691,178,2421545,0,725244,2461330,1407741,5213934,1284000
sims/1/Summary4694,sims/1/config.la.1.3-het4-90,1.3,1,het4,1,-1,222104,0.0200232,0.0167824,0.0384016,0.0148644,0.0155403,0.0104616,12741,178,2419639,0,724630,2462400,1408867,5213546,1282878
sims/1/Summary4695,sims/1/config.la.1.3-het4-94,1.3,1,het4,1,-1,235220,0.0212058,0.0176187,0.0405864,0.0156527,0.0165094,0.0112804,14574,178,2421178,0,725422,2459275,1407676,5215258,1284619
sims/1/Summary4696,sims/1/config.la.1.3-het4-91,1.3,1,het4,1,-1,209872,0.0189206,0.0156375,0.036172,0.0140618,0.0147324,0.0100549,12678,178,2423094,0,724606,2460657,1409780,5212539,1284645
sims/1/Summary4697,sims/1/config.la.1.3-het4-96,1.3,1,het4,1,-1,215860,0.0194604,0.0162595,0.0372154,0.0146928,0.0150754,0.0102904,13531,178,2420845,0,724746,2460275,1407764,5214186,1285273
sims/1/Summary4698,sims/1/config.la.1.3-het4-97,1.3,1,het4,1,-1,204477,0.0184343,0.0153831,0.035177,0.0138355,0.0143467,0.00975565,12726,178,2421054,0,725731,2457999,1409126,5215988,1283359
sims/1/Summary4699,sims/1/config.la.1.3-het4-95,1.3,1,het4,1,-1,185770,0.0167476,0.0141767,0.0320316,0.0124086,0.0129739,0.00898868,11158,178,2421312,0,724779,2460914,1408295,5214625,1283726
sims/1/Summary47,sims/1/config.la.1.2-het10-4,1.2,1,het10,1,-1,8065,0.000727086,0.000660257,0.00105142,0.00065491,0.000661067,0.000491229,219,124,3158832,0,723960,2458570,1409353,5215807,1284534
sims/1/Summary470,sims/1/config.la.1.3-het10-7,1.3,1,het10,1,-1,16427,0.00148095,0.00148154,0.00213385,0.00130616,0.00134379,0.000977921,468,156,3161324,0,724246,2461278,1409474,5212869,1284357
sims/1/Summary4700,sims/1/config.la.1.3-het4-98,1.3,1,het4,1,-1,162140,0.0146174,0.0122341,0.0280191,0.0108941,0.0113136,0.00776396,10944,178,2419930,0,725839,2461604,1408107,5214093,1282593
sims/1/Summary4701,sims/1/config.la.1.3-het4-99,1.3,1,het4,1,-1,198312,0.0178784,0.0151058,0.0343671,0.0132565,0.0138151,0.00941445,11950,178,2420959,0,725815,2460582,1411077,5211464,1283347
sims/1/Summary4702,sims/1/config.la.1.3-het5-100,1.3,1,het5,1,-1,174381,0.0157209,0.0136236,0.0294371,0.0119383,0.0124044,0.00824346,9658,178,2544046,0,724921,2460057,1410246,5213727,1283321
sims/1/Summary4703,sims/1/config.la.1.3-het5-21,1.3,1,het5,1,-1,116572,0.0105093,0.0091997,0.0194802,0.00797005,0.00832189,0.00571177,6555,178,2545478,0,723937,2461837,1407394,5216844,1282265
sims/1/Summary4704,sims/1/config.la.1.3-het5-22,1.3,1,het5,1,-1,129324,0.011659,0.0101854,0.0216128,0.00890723,0.00925745,0.00619118,7191,178,2545026,0,724177,2460027,1408744,5216014,1283277
sims/1/Summary4705,sims/1/config.la.1.3-het5-23,1.3,1,het5,1,-1,149185,0.0134494,0.0115299,0.0252041,0.0102654,0.0105377,0.00731687,8419,177,2543319,0,725158,2461024,1408910,5214146,1283063
sims/1/Summary4706,sims/1/config.la.1.3-het5-24,1.3,1,het5,1,-1,136845,0.012337,0.0102331,0.0228603,0.00946301,0.00982815,0.0066961,7575,178,2544984,0,724806,2460900,1408749,5213799,1284031
sims/1/Summary4707,sims/1/config.la.1.3-het5-25,1.3,1,het5,1,-1,127860,0.011527,0.0100073,0.0214202,0.00885764,0.00906629,0.00635953,6628,178,2542893,0,725468,2459310,1408727,5214482,1284215
sims/1/Summary4708,sims/1/config.la.1.3-het5-26,1.3,1,het5,1,-1,155096,0.0139824,0.0117988,0.0260502,0.010627,0.0110787,0.00753303,8569,178,2544146,0,725583,2462323,1406229,5216567,1281556
sims/1/Summary4709,sims/1/config.la.1.3-het5-29,1.3,1,het5,1,-1,95886,0.00864429,0.00741878,0.0159244,0.00655279,0.00693733,0.00461449,4940,178,2543247,0,724917,2460069,1409171,5214688,1283566
sims/1/Summary471,sims/1/config.la.1.3-het10-8,1.3,1,het10,1,-1,20265,0.00182695,0.00183151,0.00266848,0.00168595,0.00164311,0.00111419,676,176,3157932,0,724537,2459825,1406926,5215722,1285243
sims/1/Summary4710,sims/1/config.la.1.3-het5-28,1.3,1,het5,1,-1,142663,0.0128614,0.011058,0.0241175,0.00978093,0.0101045,0.00687953,7613,178,2546213,0,725448,2460664,1408660,5214912,1282646
sims/1/Summary4711,sims/1/config.la.1.3-het5-27,1.3,1,het5,1,-1,123327,0.0111183,0.00954097,0.0206438,0.00841409,0.0088194,0.00605845,6425,178,2544075,0,724455,2460107,1408828,5216227,1282671
sims/1/Summary4712,sims/1/config.la.1.3-het5-32,1.3,1,het5,1,-1,111867,0.0100851,0.00850182,0.0186838,0.00764152,0.0080413,0.00547304,6539,178,2546150,0,725492,2461710,1407966,5212342,1284843
sims/1/Summary4713,sims/1/config.la.1.3-het5-31,1.3,1,het5,1,-1,116297,0.0104845,0.00912401,0.0194819,0.00810638,0.0082623,0.00565812,6815,178,2543522,0,726764,2458698,1411110,5212107,1283641
sims/1/Summary4714,sims/1/config.la.1.3-het5-34,1.3,1,het5,1,-1,137789,0.0124222,0.0107447,0.0230292,0.0095976,0.00982399,0.00668004,7827,178,2544166,0,725472,2461010,1408581,5216007,1281131
sims/1/Summary4715,sims/1/config.la.1.3-het5-33,1.3,1,het5,1,-1,156276,0.0140887,0.0122969,0.0259649,0.0107384,0.0112084,0.00770006,8358,178,2545735,0,725386,2461401,1408306,5214476,1282717
sims/1/Summary4716,sims/1/config.la.1.3-het5-35,1.3,1,het5,1,-1,130552,0.0117696,0.0102513,0.0219322,0.00902526,0.00929679,0.00623277,7570,178,2544171,0,727124,2457526,1408491,5215133,1284019
sims/1/Summary4717,sims/1/config.la.1.3-het5-36,1.3,1,het5,1,-1,144739,0.0130486,0.010956,0.0243449,0.00996588,0.0103531,0.00691885,8052,178,2543980,0,724626,2459529,1409309,5216231,1282584
sims/1/Summary4718,sims/1/config.la.1.3-het5-38,1.3,1,het5,1,-1,123955,0.0111749,0.00940572,0.020753,0.00846193,0.00890861,0.00603436,6955,178,2542339,0,726792,2456421,1413271,5213159,1282654
sims/1/Summary4719,sims/1/config.la.1.3-het5-37,1.3,1,het5,1,-1,155834,0.0140488,0.0118164,0.0262025,0.010648,0.0111193,0.00762801,8221,178,2544469,0,723404,2461750,1410592,5214707,1281855
sims/1/Summary472,sims/1/config.la.1.3-het11-10,1.3,1,het11,1,-1,13383,0.00120651,0.00114836,0.00162344,0.00115027,0.0011387,0.000777939,358,177,3277535,0,725380,2458357,1412708,5212984,1282877
sims/1/Summary4720,sims/1/config.la.1.3-het5-40,1.3,1,het5,1,-1,118008,0.0106388,0.00912335,0.0197147,0.00823461,0.00841592,0.00577186,6862,178,2544322,0,725720,2459683,1410874,5212857,1283123
sims/1/Summary4721,sims/1/config.la.1.3-het5-39,1.3,1,het5,1,-1,140182,0.0126378,0.0106962,0.0235084,0.00970155,0.010026,0.00672,7967,178,2544197,0,725307,2461204,1411011,5212166,1282589
sims/1/Summary4722,sims/1/config.la.1.3-het5-42,1.3,1,het5,1,-1,136261,0.0122843,0.0106072,0.0229771,0.0092786,0.00967004,0.00665924,7424,178,2543058,0,726296,2459626,1407863,5215803,1282729
sims/1/Summary4723,sims/1/config.la.1.3-het5-43,1.3,1,het5,1,-1,133093,0.0119986,0.0103081,0.0221909,0.00920416,0.00954362,0.00647297,7208,178,2544233,0,725156,2458760,1412296,5213115,1283028
sims/1/Summary4724,sims/1/config.la.1.3-het5-44,1.3,1,het5,1,-1,124869,0.0112573,0.00971732,0.0208846,0.00861145,0.00894488,0.00597817,6887,177,2542350,0,725509,2459564,1410447,5213599,1283168
sims/1/Summary4725,sims/1/config.la.1.3-het5-46,1.3,1,het5,1,-1,143884,0.0129715,0.0112045,0.024157,0.00993209,0.0102026,0.00713414,8352,178,2543735,0,726404,2458207,1410479,5214630,1282565
sims/1/Summary4726,sims/1/config.la.1.3-het5-45,1.3,1,het5,1,-1,136385,0.0122955,0.0106925,0.0227322,0.00948396,0.00975067,0.00662042,7565,178,2543940,0,724249,2460477,1409010,5214616,1283906
sims/1/Summary4727,sims/1/config.la.1.3-het5-48,1.3,1,het5,1,-1,138052,0.0124458,0.0107527,0.0229932,0.00951802,0.00990168,0.00673215,7890,178,2544600,0,723819,2460988,1407016,5214976,1285473
sims/1/Summary4728,sims/1/config.la.1.3-het5-47,1.3,1,het5,1,-1,116484,0.0105014,0.00902342,0.0194741,0.00817111,0.00831279,0.00558224,6674,178,2542944,0,725113,2461062,1408988,5212329,1284790
sims/1/Summary4729,sims/1/config.la.1.3-het5-49,1.3,1,het5,1,-1,111487,0.0100509,0.00879057,0.0185845,0.00762239,0.00797522,0.005513,6684,178,2544312,0,723844,2460115,1409531,5211768,1286958
sims/1/Summary473,sims/1/config.la.1.3-het11-15,1.3,1,het11,1,-1,14138,0.00127458,0.00125006,0.00171614,0.0012067,0.00118835,0.000867275,476,166,3279634,0,724768,2458422,1411286,5215644,1282177
sims/1/Summary4730,sims/1/config.la.1.3-het5-50,1.3,1,het5,1,-1,158966,0.0143312,0.0120435,0.0266799,0.0108891,0.0113508,0.00784642,8969,178,2544970,0,726199,2459529,1410774,5213398,1282369
sims/1/Summary4731,sims/1/config.la.1.3-het5-51,1.3,1,het5,1,-1,133380,0.0120246,0.0105542,0.0220651,0.00925874,0.00961192,0.00646603,6678,178,2543748,0,726251,2458221,1409371,5214984,1283477
sims/1/Summary4732,sims/1/config.la.1.3-het5-52,1.3,1,het5,1,-1,100407,0.00905199,0.00782542,0.0166989,0.00694433,0.00720305,0.00492206,5801,178,2543254,0,724690,2458968,1410936,5214455,1283202
sims/1/Summary4733,sims/1/config.la.1.3-het5-53,1.3,1,het5,1,-1,133037,0.0119937,0.0100822,0.0222852,0.00904846,0.00952282,0.00661591,7490,178,2543775,0,725340,2460194,1410295,5214214,1282212
sims/1/Summary4734,sims/1/config.la.1.3-het5-59,1.3,1,het5,1,-1,170592,0.0153795,0.0130162,0.028567,0.0117754,0.0122094,0.00826727,9494,178,2543293,0,726021,2460073,1410564,5214176,1281317
sims/1/Summary4735,sims/1/config.la.1.3-het5-57,1.3,1,het5,1,-1,128067,0.0115456,0.0100049,0.0215498,0.00883412,0.00912727,0.00606543,7259,178,2541647,0,725543,2457940,1410894,5213718,1284163
sims/1/Summary4736,sims/1/config.la.1.3-het5-56,1.3,1,het5,1,-1,145761,0.0131407,0.0111641,0.0244457,0.0100521,0.0103426,0.0073192,8187,178,2544333,0,724734,2462516,1406468,5215807,1282791
sims/1/Summary4737,sims/1/config.la.1.3-het5-58,1.3,1,het5,1,-1,126987,0.0114483,0.010132,0.0211102,0.00879651,0.00907432,0.00622602,7105,178,2542974,0,724831,2460514,1409650,5213284,1283966
sims/1/Summary4738,sims/1/config.la.1.3-het5-55,1.3,1,het5,1,-1,135082,0.012178,0.0104315,0.0225647,0.00936585,0.00968128,0.00647615,7532,177,2544214,0,726167,2460479,1409376,5215427,1280854
sims/1/Summary4739,sims/1/config.la.1.3-het5-61,1.3,1,het5,1,-1,126948,0.0114447,0.00971794,0.0211876,0.00872157,0.00912106,0.00615738,7073,178,2544849,0,724022,2461957,1409953,5213541,1282851
sims/1/Summary474,sims/1/config.la.1.3-het11-14,1.3,1,het11,1,-1,12542,0.0011307,0.00104016,0.00154674,0.00106488,0.001054,0.000767703,324,83,3284883,0,723927,2461299,1408613,5215369,1283049
sims/1/Summary4740,sims/1/config.la.1.3-het5-62,1.3,1,het5,1,-1,140267,0.0126455,0.0110567,0.0235645,0.00964005,0.00995978,0.0068697,7835,178,2544139,0,724810,2456537,1409743,5215176,1285937
sims/1/Summary4741,sims/1/config.la.1.3-het5-63,1.3,1,het5,1,-1,157700,0.0142171,0.0123656,0.0264002,0.0108365,0.0112674,0.00760412,8620,178,2547300,0,726775,2460096,1409867,5212663,1282857
sims/1/Summary4742,sims/1/config.la.1.3-het5-64,1.3,1,het5,1,-1,146401,0.0131984,0.0111588,0.0244288,0.0101705,0.0105115,0.00706332,8171,178,2539728,0,724633,2459802,1410155,5216587,1281125
sims/1/Summary4743,sims/1/config.la.1.3-het5-65,1.3,1,het5,1,-1,121187,0.0109254,0.00942834,0.0203427,0.00837615,0.00863632,0.00579437,7111,178,2546399,0,724518,2462409,1408404,5215303,1281588
sims/1/Summary4744,sims/1/config.la.1.3-het5-66,1.3,1,het5,1,-1,127671,0.0115099,0.00962077,0.0214467,0.00874093,0.00913534,0.00621197,7196,178,2545953,0,724682,2460429,1411292,5214145,1281720
sims/1/Summary4745,sims/1/config.la.1.3-het5-67,1.3,1,het5,1,-1,130541,0.0117686,0.00990144,0.0219344,0.00901237,0.00931215,0.00636521,7236,178,2543728,0,725551,2457650,1410173,5216838,1282125
sims/1/Summary4746,sims/1/config.la.1.3-het5-69,1.3,1,het5,1,-1,127022,0.0114514,0.00970473,0.0212608,0.00882849,0.00906314,0.00621639,7025,178,2545597,0,726244,2460113,1410094,5213205,1282578
sims/1/Summary4747,sims/1/config.la.1.3-het5-70,1.3,1,het5,1,-1,145940,0.0131569,0.0111403,0.0244931,0.00986974,0.0104313,0.00720429,7963,178,2544828,0,726011,2463793,1409561,5211445,1281458
sims/1/Summary4748,sims/1/config.la.1.3-het5-68,1.3,1,het5,1,-1,136159,0.0122751,0.0105958,0.0228091,0.00931004,0.00974741,0.00652249,7529,178,2544345,0,724247,2462435,1410198,5216872,1278499
sims/1/Summary4749,sims/1/config.la.1.3-het5-71,1.3,1,het5,1,-1,129595,0.0116834,0.0100377,0.0218102,0.00871243,0.00925654,0.00632756,7234,178,2544254,0,723772,2459679,1408103,5217715,1282958
sims/1/Summary475,sims/1/config.la.1.3-het11-11,1.3,1,het11,1,-1,12484,0.00112546,0.00105907,0.00155744,0.00101668,0.00104908,0.000764541,321,79,3281144,0,725162,2461096,1409483,5212206,1284431
sims/1/Summary4750,sims/1/config.la.1.3-het5-72,1.3,1,het5,1,-1,129301,0.0116569,0.0100412,0.0218009,0.00882897,0.0091869,0.00626919,7170,178,2544774,0,726007,2459573,1409111,5214601,1282940
sims/1/Summary4751,sims/1/config.la.1.3-het5-73,1.3,1,het5,1,-1,136408,0.0122975,0.0105573,0.0227577,0.00950076,0.00978138,0.00651308,7809,178,2542604,0,724618,2460622,1410097,5216035,1280960
sims/1/Summary4752,sims/1/config.la.1.3-het5-74,1.3,1,het5,1,-1,117268,0.010572,0.00912556,0.0196053,0.00804421,0.00838737,0.00572296,6286,178,2543942,0,725435,2460096,1408963,5215583,1282203
sims/1/Summary4753,sims/1/config.la.1.3-het5-75,1.3,1,het5,1,-1,155669,0.014034,0.0121929,0.0260351,0.0106313,0.0111244,0.00762409,8854,178,2544030,0,724764,2460677,1409704,5212768,1284350
sims/1/Summary4754,sims/1/config.la.1.3-het5-76,1.3,1,het5,1,-1,136025,0.012263,0.0104386,0.0228897,0.00940298,0.00969317,0.00649935,8023,176,2545279,0,725481,2460229,1409447,5215629,1281513
sims/1/Summary4755,sims/1/config.la.1.3-het5-77,1.3,1,het5,1,-1,132022,0.0119022,0.0103117,0.0222187,0.0090398,0.00937635,0.00641798,7009,178,2544196,0,726167,2460763,1408328,5215891,1281088
sims/1/Summary4756,sims/1/config.la.1.3-het5-78,1.3,1,het5,1,-1,148184,0.0133592,0.0115974,0.0248156,0.0102367,0.0105406,0.00727408,8003,178,2543033,0,726281,2460311,1409543,5211729,1284424
sims/1/Summary4757,sims/1/config.la.1.3-het5-79,1.3,1,het5,1,-1,130895,0.0118005,0.00996393,0.0217812,0.00919217,0.00938438,0.00639335,7109,178,2543931,0,725316,2459328,1410330,5214727,1282583
sims/1/Summary4758,sims/1/config.la.1.3-het5-80,1.3,1,het5,1,-1,132791,0.0119714,0.0101152,0.0221048,0.00919476,0.00957992,0.00636509,7169,178,2545313,0,724256,2459968,1408519,5215387,1284192
sims/1/Summary4759,sims/1/config.la.1.3-het5-81,1.3,1,het5,1,-1,116200,0.0104757,0.00904191,0.0196492,0.0079112,0.00821448,0.00569099,6645,178,2543353,0,726285,2461073,1409015,5214693,1281323
sims/1/Summary476,sims/1/config.la.1.3-het11-12,1.3,1,het11,1,-1,14440,0.0013018,0.00121566,0.00185806,0.00120609,0.00117983,0.000883315,434,140,3283911,0,724710,2462241,1408682,5215150,1281536
sims/1/Summary4760,sims/1/config.la.1.3-het5-82,1.3,1,het5,1,-1,141320,0.0127405,0.0108601,0.0237166,0.00961783,0.0101161,0.00687727,8118,178,2542142,0,726700,2457979,1408634,5214941,1283940
sims/1/Summary4761,sims/1/config.la.1.3-het5-83,1.3,1,het5,1,-1,145529,0.0131198,0.0112802,0.0244381,0.0100529,0.0103247,0.0072005,7671,178,2543542,0,725694,2459068,1409744,5213596,1284217
sims/1/Summary4762,sims/1/config.la.1.3-het5-85,1.3,1,het5,1,-1,110379,0.00995096,0.00836884,0.0184705,0.00759086,0.00792206,0.0053284,6025,177,2545105,0,726146,2461872,1410117,5213669,1280498
sims/1/Summary4763,sims/1/config.la.1.3-het5-84,1.3,1,het5,1,-1,98604,0.00888946,0.00771788,0.0164707,0.00684478,0.0070567,0.00471844,5599,178,2542859,0,725977,2458602,1410271,5215610,1281779
sims/1/Summary4764,sims/1/config.la.1.3-het5-86,1.3,1,het5,1,-1,131748,0.0118774,0.0101208,0.0219425,0.00907896,0.00943018,0.00660454,7473,178,2547048,0,725539,2458650,1410074,5215596,1282452
sims/1/Summary4765,sims/1/config.la.1.3-het5-87,1.3,1,het5,1,-1,122558,0.011049,0.00947038,0.0201781,0.00848601,0.00888825,0.00603129,7127,177,2544064,0,724575,2460734,1406904,5215536,1284469
sims/1/Summary4766,sims/1/config.la.1.3-het5-89,1.3,1,het5,1,-1,137893,0.0124315,0.0102692,0.0231456,0.00958912,0.00983855,0.00675936,7664,178,2544572,0,725567,2461112,1411078,5211948,1282518
sims/1/Summary4767,sims/1/config.la.1.3-het5-90,1.3,1,het5,1,-1,131881,0.0118894,0.01011,0.0220655,0.00908886,0.00942679,0.00644566,7159,178,2543161,0,724630,2462400,1408867,5213546,1282878
sims/1/Summary4768,sims/1/config.la.1.3-het5-88,1.3,1,het5,1,-1,180399,0.0162635,0.014016,0.0302052,0.012356,0.0128766,0.00884502,9876,178,2544620,0,725244,2461330,1407741,5213934,1284000
sims/1/Summary4769,sims/1/config.la.1.3-het5-92,1.3,1,het5,1,-1,141349,0.0127431,0.0107031,0.0233974,0.00983794,0.0102057,0.00696732,7596,178,2545922,0,725301,2460612,1407103,5215205,1283995
sims/1/Summary477,sims/1/config.la.1.3-het11-17,1.3,1,het11,1,-1,13697,0.00123484,0.00128547,0.00168588,0.0012002,0.00112269,0.000835125,372,152,3282441,0,725025,2461026,1410598,5210680,1284838
sims/1/Summary4770,sims/1/config.la.1.3-het5-91,1.3,1,het5,1,-1,123939,0.0111735,0.00940097,0.0208891,0.00848856,0.0088243,0.00604214,6991,178,2546435,0,724606,2460657,1409780,5212539,1284645
sims/1/Summary4771,sims/1/config.la.1.3-het5-93,1.3,1,het5,1,-1,134485,0.0121242,0.0103924,0.0224761,0.00915837,0.00965403,0.0065448,7759,178,2546635,0,725627,2460172,1410294,5215750,1280405
sims/1/Summary4772,sims/1/config.la.1.3-het5-94,1.3,1,het5,1,-1,138598,0.012495,0.0106366,0.0231438,0.00959951,0.00992626,0.00675998,8159,178,2544522,0,725422,2459275,1407676,5215258,1284619
sims/1/Summary4773,sims/1/config.la.1.3-het5-95,1.3,1,het5,1,-1,151357,0.0136452,0.0120423,0.025421,0.0103899,0.0107473,0.00731854,8933,178,2544230,0,724779,2460914,1408295,5214625,1283726
sims/1/Summary4774,sims/1/config.la.1.3-het5-97,1.3,1,het5,1,-1,148219,0.0133624,0.0114919,0.024941,0.0101815,0.0105531,0.00715466,8222,178,2544155,0,725731,2457999,1409126,5215988,1283359
sims/1/Summary4775,sims/1/config.la.1.3-het5-96,1.3,1,het5,1,-1,153538,0.0138419,0.0116358,0.0258504,0.0106815,0.0109229,0.0074031,8349,178,2543971,0,724746,2460275,1407764,5214186,1285273
sims/1/Summary4776,sims/1/config.la.1.3-het5-98,1.3,1,het5,1,-1,108781,0.00980695,0.00824287,0.0181959,0.00759601,0.00777527,0.00527837,6492,178,2542276,0,725839,2461604,1408107,5214093,1282593
sims/1/Summary4777,sims/1/config.la.1.3-het5-99,1.3,1,het5,1,-1,128023,0.0115416,0.00996948,0.0215189,0.00884006,0.00909917,0.00619006,7295,178,2544095,0,725815,2460582,1411077,5211464,1283347
sims/1/Summary4778,sims/1/config.la.1.3-het6-100,1.3,1,het6,1,-1,84385,0.00760755,0.00648071,0.0135737,0.00603724,0.00619384,0.0042764,4063,178,2666852,0,724921,2460057,1410246,5213727,1283321
sims/1/Summary4779,sims/1/config.la.1.3-het6-21,1.3,1,het6,1,-1,83960,0.00756923,0.00683485,0.0135415,0.00598624,0.0061081,0.0041996,4271,178,2667871,0,723937,2461837,1407394,5216844,1282265
sims/1/Summary478,sims/1/config.la.1.3-het11-19,1.3,1,het11,1,-1,11877,0.00107074,0.00112369,0.00144448,0.00102131,0.000984089,0.00073068,334,155,3281313,0,725287,2459702,1409947,5214974,1282367
sims/1/Summary4780,sims/1/config.la.1.3-het6-22,1.3,1,het6,1,-1,101605,0.00916001,0.00765283,0.0164929,0.00733703,0.00742042,0.00502542,5171,178,2668092,0,724177,2460027,1408744,5216014,1283277
sims/1/Summary4781,sims/1/config.la.1.3-het6-26,1.3,1,het6,1,-1,89251,0.00804624,0.00698611,0.0144615,0.00627138,0.00652728,0.00445084,4352,178,2667036,0,725583,2462323,1406229,5216567,1281556
sims/1/Summary4782,sims/1/config.la.1.3-het6-27,1.3,1,het6,1,-1,90276,0.00813863,0.00696386,0.0144628,0.00657852,0.00663468,0.00450232,4729,178,2666601,0,724455,2460107,1408828,5216227,1282671
sims/1/Summary4783,sims/1/config.la.1.3-het6-29,1.3,1,het6,1,-1,88658,0.00799267,0.006947,0.0143366,0.00623842,0.00649454,0.00443686,4186,178,2666042,0,724917,2460069,1409171,5214688,1283566
sims/1/Summary4784,sims/1/config.la.1.3-het6-23,1.3,1,het6,1,-1,93356,0.00841629,0.0073322,0.0149929,0.00674493,0.00682394,0.00472073,4687,178,2665548,0,725158,2461024,1408910,5214146,1283063
sims/1/Summary4785,sims/1/config.la.1.3-het6-33,1.3,1,het6,1,-1,95795,0.00863618,0.00768418,0.0153027,0.00691895,0.00701394,0.00486234,4457,178,2668370,0,725386,2461401,1408306,5214476,1282717
sims/1/Summary4786,sims/1/config.la.1.3-het6-32,1.3,1,het6,1,-1,85446,0.00770314,0.00666996,0.0138217,0.00606265,0.00624268,0.00428613,4273,178,2669141,0,725492,2461710,1407966,5212342,1284843
sims/1/Summary4787,sims/1/config.la.1.3-het6-28,1.3,1,het6,1,-1,95594,0.00861803,0.00765458,0.0154544,0.00669076,0.0069913,0.0047784,4398,178,2669478,0,725448,2460664,1408660,5214912,1282646
sims/1/Summary4788,sims/1/config.la.1.3-het6-31,1.3,1,het6,1,-1,77726,0.00700719,0.00611478,0.0126079,0.00554032,0.00565664,0.00388115,3815,178,2665735,0,726764,2458698,1411110,5212107,1283641
sims/1/Summary4789,sims/1/config.la.1.3-het6-30,1.3,1,het6,1,-1,85582,0.00771546,0.00680963,0.0138047,0.00611587,0.00624343,0.00430045,4159,176,2666679,0,725884,2459524,1407976,5212043,1286842
sims/1/Summary479,sims/1/config.la.1.3-het11-2,1.3,1,het11,1,-1,15510,0.00139827,0.00132489,0.00191261,0.00134624,0.00129361,0.0009354,484,146,3280066,0,726100,2461560,1407628,5214104,1282874
